timestamp,time_seconds,voltage,current,power
2026-04-15T19:41:40.609417,0.135013501350135,-325.2662,-14.142,4599.9172
2026-04-15T19:41:40.610417,0.13601360136013602,-308.917,-13.4312,4149.1179
2026-04-15T19:41:40.611417,0.13701370137013702,-262.3229,-11.4053,2991.8818
2026-04-15T19:41:40.612417,0.13801380138013802,-190.0456,-8.2629,1570.3192
2026-04-15T19:41:40.613417,0.13901390139013903,-99.1617,-4.3114,427.5238
2026-04-15T19:41:40.614417,0.14001400140014,1.4307,0.0622,0.089
2026-04-15T19:41:40.615417,0.141014101410141,101.8831,4.4297,451.3119
2026-04-15T19:41:40.616417,0.142014201420142,192.3605,8.3635,1608.8074
2026-04-15T19:41:40.617417,0.14301430143014301,264.0046,11.4785,3030.3661
2026-04-15T19:41:40.618417,0.14401440144014402,309.8009,13.4696,4172.8957
2026-04-15T19:41:40.619418,0.14501450145014502,325.2657,14.142,4599.9045
2026-04-15T19:41:40.620418,0.14601460146014603,308.885,13.4298,4148.2581
2026-04-15T19:41:40.621418,0.147014701470147,262.2624,11.4027,2990.5033
2026-04-15T19:41:40.622418,0.148014801480148,189.9627,8.2592,1568.9487
2026-04-15T19:41:40.623418,0.149014901490149,99.0644,4.3071,426.6849
2026-04-15T19:41:40.624418,0.15001500150015,-1.5329,-0.0666,0.1022
2026-04-15T19:41:40.625418,0.15101510151015102,-101.9802,-4.4339,452.1721
2026-04-15T19:41:40.626418,0.15201520152015202,-192.4429,-8.3671,1610.186
2026-04-15T19:41:40.627418,0.15301530153015303,-264.0643,-11.4811,3031.7364
2026-04-15T19:41:40.628418,0.15401540154015403,-309.832,-13.471,4173.7343
2026-04-15T19:41:40.629419,0.155015501550155,-325.2653,-14.142,4599.8909
2026-04-15T19:41:40.630419,0.156015601560156,-308.8529,-13.4284,4147.3975
2026-04-15T19:41:40.631419,0.157015701570157,-262.202,-11.4001,2989.1246
2026-04-15T19:41:40.632419,0.15801580158015802,-189.8797,-8.2556,1567.5786
2026-04-15T19:41:40.633419,0.15901590159015902,-98.967,-4.3029,425.8468
2026-04-15T19:41:40.634419,0.16001600160016002,1.6351,0.0711,0.1162
2026-04-15T19:41:40.635419,0.16101610161016103,102.0772,4.4381,453.0331
2026-04-15T19:41:40.636419,0.162016201620162,192.5253,8.3707,1611.5649
2026-04-15T19:41:40.637419,0.163016301630163,264.1239,11.4836,3033.1064
2026-04-15T19:41:40.638419,0.164016401640164,309.8631,13.4723,4174.572
2026-04-15T19:41:40.639420,0.16501650165016502,325.2647,14.1419,4599.8764
2026-04-15T19:41:40.640420,0.16601660166016602,308.8209,13.427,4146.5362
2026-04-15T19:41:40.641420,0.16701670167016702,262.1415,11.3975,2987.7456
2026-04-15T19:41:40.642420,0.16801680168016803,189.7967,8.252,1566.2087
2026-04-15T19:41:40.643420,0.16901690169016903,98.8697,4.2987,425.0093
2026-04-15T19:41:40.644420,0.17001700170017,-1.7373,-0.0755,0.1312
2026-04-15T19:41:40.645420,0.171017101710171,-102.1743,-4.4424,453.8947
2026-04-15T19:41:40.646420,0.172017201720172,-192.6077,-8.3742,1612.9441
2026-04-15T19:41:40.647420,0.17301730173017302,-264.1836,-11.4862,3034.4762
2026-04-15T19:41:40.648420,0.17401740174017402,-309.8942,-13.4737,4175.4091
2026-04-15T19:41:40.649421,0.17501750175017503,-325.2642,-14.1419,4599.8609
2026-04-15T19:41:40.650421,0.17601760176017603,-308.7888,-13.4256,4145.6742
2026-04-15T19:41:40.651421,0.177017701770177,-262.0809,-11.3948,2986.3663
2026-04-15T19:41:40.652421,0.178017801780178,-189.7137,-8.2484,1564.8391
2026-04-15T19:41:40.653421,0.179017901790179,-98.7723,-4.2944,424.1727
2026-04-15T19:41:40.654421,0.18001800180018002,1.8395,0.08,0.1471
2026-04-15T19:41:40.655421,0.18101810181018102,102.2713,4.4466,454.7571
2026-04-15T19:41:40.656421,0.18201820182018202,192.69,8.3778,1614.3235
2026-04-15T19:41:40.657421,0.18301830183018303,264.2432,11.4888,3035.8456
2026-04-15T19:41:40.658421,0.18401840184018403,309.9252,13.475,4176.2454
2026-04-15T19:41:40.659422,0.185018501850185,325.2636,14.1419,4599.8446
2026-04-15T19:41:40.660422,0.186018601860186,308.7566,13.4242,4144.8114
2026-04-15T19:41:40.661422,0.18701870187018702,262.0204,11.3922,2984.9867
2026-04-15T19:41:40.662422,0.18801880188018802,189.6307,8.2448,1563.4698
2026-04-15T19:41:40.663422,0.18901890189018902,98.6749,4.2902,423.3367
2026-04-15T19:41:40.664422,0.19001900190019003,-1.9417,-0.0844,0.1639
2026-04-15T19:41:40.665422,0.19101910191019103,-102.3683,-4.4508,455.6202
2026-04-15T19:41:40.666422,0.192019201920192,-192.7723,-8.3814,1615.7032
2026-04-15T19:41:40.667422,0.193019301930193,-264.3027,-11.4914,3037.2148
2026-04-15T19:41:40.668422,0.19401940194019401,-309.9562,-13.4764,4177.081
2026-04-15T19:41:40.669423,0.19501950195019502,-325.263,-14.1419,4599.8273
2026-04-15T19:41:40.670423,0.19601960196019602,-308.7245,-13.4228,4143.9479
2026-04-15T19:41:40.671423,0.19701970197019703,-261.9598,-11.3896,2983.6069
2026-04-15T19:41:40.672423,0.19801980198019803,-189.5477,-8.2412,1562.1007
2026-04-15T19:41:40.673423,0.19901990199019903,-98.5776,-4.286,422.5015
2026-04-15T19:41:40.674423,0.2000200020002,2.0439,0.0889,0.1816
2026-04-15T19:41:40.675423,0.201020102010201,102.4653,4.455,456.4841
2026-04-15T19:41:40.676423,0.20202020202020202,192.8546,8.385,1617.0831
2026-04-15T19:41:40.677423,0.20302030203020302,264.3623,11.494,3038.5837
2026-04-15T19:41:40.678423,0.20402040204020402,309.9872,13.4777,4177.9158
2026-04-15T19:41:40.679424,0.20502050205020503,325.2624,14.1418,4599.8092
2026-04-15T19:41:40.680424,0.20602060206020603,308.6923,13.4214,4143.0837
2026-04-15T19:41:40.681424,0.20702070207020704,261.8992,11.3869,2982.2268
2026-04-15T19:41:40.682424,0.208020802080208,189.4646,8.2376,1560.732
2026-04-15T19:41:40.683424,0.20902090209020902,98.4802,4.2817,421.6671
2026-04-15T19:41:40.684424,0.21002100210021002,-2.1461,-0.0933,0.2003
2026-04-15T19:41:40.685424,0.21102110211021102,-102.5623,-4.4592,457.3487
2026-04-15T19:41:40.686424,0.21202120212021203,-192.9369,-8.3886,1618.4634
2026-04-15T19:41:40.687424,0.21302130213021303,-264.4218,-11.4966,3039.9523
2026-04-15T19:41:40.688424,0.21402140214021403,-310.0181,-13.479,4178.7499
2026-04-15T19:41:40.689425,0.215021502150215,-325.2617,-14.1418,4599.7901
2026-04-15T19:41:40.690425,0.21602160216021601,-308.6601,-13.42,4142.2188
2026-04-15T19:41:40.691425,0.21702170217021702,-261.8386,-11.3843,2980.8464
2026-04-15T19:41:40.692425,0.21802180218021802,-189.3815,-8.234,1559.3636
2026-04-15T19:41:40.693425,0.21902190219021903,-98.3828,-4.2775,420.8334
2026-04-15T19:41:40.694425,0.22002200220022003,2.2483,0.0978,0.2198
2026-04-15T19:41:40.695425,0.22102210221022103,102.6592,4.4634,458.214
2026-04-15T19:41:40.696425,0.22202220222022204,193.0192,8.3921,1619.8439
2026-04-15T19:41:40.697425,0.223022302230223,264.4813,11.4992,3041.3206
2026-04-15T19:41:40.698425,0.22402240224022402,310.0491,13.4804,4179.5832
2026-04-15T19:41:40.699426,0.22502250225022502,325.261,14.1418,4599.7701
2026-04-15T19:41:40.700426,0.22602260226022602,308.6278,13.4186,4141.3531
2026-04-15T19:41:40.701426,0.22702270227022703,261.778,11.3817,2979.4658
2026-04-15T19:41:40.702426,0.22802280228022803,189.2984,8.2304,1557.9954
2026-04-15T19:41:40.703426,0.22902290229022904,98.2853,4.2733,420.0004
2026-04-15T19:41:40.704426,0.23002300230023,-2.3505,-0.1022,0.2402
2026-04-15T19:41:40.705426,0.23102310231023102,-102.7562,-4.4677,459.08
2026-04-15T19:41:40.706426,0.23202320232023202,-193.1014,-8.3957,1621.2246
2026-04-15T19:41:40.707426,0.23302330233023302,-264.5408,-11.5018,3042.6886
2026-04-15T19:41:40.708426,0.23402340234023403,-310.0799,-13.4817,4180.4158
2026-04-15T19:41:40.709427,0.23502350235023503,-325.2603,-14.1418,4599.7492
2026-04-15T19:41:40.710427,0.23602360236023603,-308.5955,-13.4172,4140.4867
2026-04-15T19:41:40.711427,0.23702370237023704,-261.7173,-11.379,2978.0849
2026-04-15T19:41:40.712427,0.23802380238023801,-189.2153,-8.2268,1556.6276
2026-04-15T19:41:40.713427,0.23902390239023902,-98.1879,-4.269,419.1682
2026-04-15T19:41:40.714427,0.24002400240024002,2.4527,0.1066,0.2616
2026-04-15T19:41:40.715427,0.24102410241024103,102.8532,4.4719,459.9468
2026-04-15T19:41:40.716427,0.24202420242024203,193.1837,8.3993,1622.6057
2026-04-15T19:41:40.717427,0.24302430243024303,264.6003,11.5044,3044.0563
2026-04-15T19:41:40.718427,0.24402440244024404,310.1108,13.4831,4181.2477
2026-04-15T19:41:40.719428,0.245024502450245,325.2595,14.1417,4599.7274
2026-04-15T19:41:40.720428,0.24602460246024602,308.5632,13.4158,4139.6196
2026-04-15T19:41:40.721428,0.24702470247024702,261.6566,11.3764,2976.7037
2026-04-15T19:41:40.722428,0.24802480248024802,189.1322,8.2231,1555.26
2026-04-15T19:41:40.723428,0.24902490249024903,98.0905,4.2648,418.3367
2026-04-15T19:41:40.724428,0.25002500250025,-2.5549,-0.1111,0.2838
2026-04-15T19:41:40.725428,0.251025102510251,-102.9501,-4.4761,460.8142
2026-04-15T19:41:40.726428,0.252025202520252,-193.2659,-8.4029,1623.987
2026-04-15T19:41:40.727428,0.253025302530253,-264.6597,-11.5069,3045.4237
2026-04-15T19:41:40.728428,0.254025402540254,-310.1416,-13.4844,4182.0788
2026-04-15T19:41:40.729429,0.255025502550255,-325.2587,-14.1417,4599.7047
2026-04-15T19:41:40.730429,0.256025602560256,-308.5309,-13.4144,4138.7517
2026-04-15T19:41:40.731429,0.25702570257025703,-261.5959,-11.3737,2975.3223
2026-04-15T19:41:40.732429,0.25802580258025803,-189.049,-8.2195,1553.8927
2026-04-15T19:41:40.733429,0.25902590259025904,-97.993,-4.2606,417.5059
2026-04-15T19:41:40.734429,0.26002600260026004,2.6571,0.1155,0.307
2026-04-15T19:41:40.735429,0.26102610261026105,103.0471,4.4803,461.6824
2026-04-15T19:41:40.736429,0.26202620262026205,193.3481,8.4064,1625.3686
2026-04-15T19:41:40.737429,0.26302630263026305,264.7191,11.5095,3046.7908
2026-04-15T19:41:40.738429,0.264026402640264,310.1724,13.4858,4182.9092
2026-04-15T19:41:40.739430,0.265026502650265,325.2578,14.1416,4599.6811
2026-04-15T19:41:40.740430,0.266026602660266,308.4985,13.413,4137.8832
2026-04-15T19:41:40.741430,0.267026702670267,261.5351,11.3711,2973.9406
2026-04-15T19:41:40.742430,0.268026802680268,188.9658,8.2159,1552.5258
2026-04-15T19:41:40.743430,0.269026902690269,97.8956,4.2563,416.6759
2026-04-15T19:41:40.744430,0.27002700270027,-2.7593,-0.12,0.331
2026-04-15T19:41:40.745430,0.27102710271027103,-103.144,-4.4845,462.5514
2026-04-15T19:41:40.746430,0.27202720272027203,-193.4302,-8.41,1626.7504
2026-04-15T19:41:40.747430,0.27302730273027304,-264.7784,-11.5121,3048.1576
2026-04-15T19:41:40.748430,0.27402740274027404,-310.2031,-13.4871,4183.7388
2026-04-15T19:41:40.749431,0.27502750275027504,-325.257,-14.1416,4599.6566
2026-04-15T19:41:40.750431,0.27602760276027605,-308.4661,-13.4116,4137.0139
2026-04-15T19:41:40.751431,0.27702770277027705,-261.4744,-11.3685,2972.5586
2026-04-15T19:41:40.752431,0.27802780278027805,-188.8827,-8.2123,1551.1591
2026-04-15T19:41:40.753431,0.279027902790279,-97.7981,-4.2521,415.8467
2026-04-15T19:41:40.754431,0.28002800280028,2.8615,0.1244,0.356
2026-04-15T19:41:40.755431,0.281028102810281,103.2409,4.4887,463.421
2026-04-15T19:41:40.756431,0.282028202820282,193.5124,8.4136,1628.1325
2026-04-15T19:41:40.757431,0.283028302830283,264.8378,11.5147,3049.5241
2026-04-15T19:41:40.758431,0.284028402840284,310.2339,13.4884,4184.5677
2026-04-15T19:41:40.759432,0.285028502850285,325.2561,14.1416,4599.6312
2026-04-15T19:41:40.760432,0.28602860286028603,308.4336,13.4102,4136.1438
2026-04-15T19:41:40.761432,0.28702870287028703,261.4136,11.3658,2971.1763
2026-04-15T19:41:40.762432,0.28802880288028804,188.7994,8.2087,1549.7927
2026-04-15T19:41:40.763432,0.28902890289028904,97.7007,4.2479,415.0182
2026-04-15T19:41:40.764432,0.29002900290029004,-2.9637,-0.1289,0.3819
2026-04-15T19:41:40.765432,0.29102910291029105,-103.3378,-4.4929,464.2914
2026-04-15T19:41:40.766432,0.29202920292029205,-193.5945,-8.4172,1629.5149
2026-04-15T19:41:40.767432,0.29302930293029306,-264.8971,-11.5173,3050.8904
2026-04-15T19:41:40.768432,0.294029402940294,-310.2646,-13.4898,4185.3958
2026-04-15T19:41:40.769433,0.295029502950295,-325.2551,-14.1415,4599.6048
2026-04-15T19:41:40.770433,0.296029602960296,-308.4012,-13.4087,4135.2731
2026-04-15T19:41:40.771433,0.297029702970297,-261.3527,-11.3632,2969.7938
2026-04-15T19:41:40.772433,0.298029802980298,-188.7162,-8.2051,1548.4266
2026-04-15T19:41:40.773433,0.299029902990299,-97.6032,-4.2436,414.1904
2026-04-15T19:41:40.774433,0.3000300030003,3.0659,0.1333,0.4087
2026-04-15T19:41:40.775433,0.30103010301030103,103.4347,4.4972,465.1625
2026-04-15T19:41:40.776433,0.30203020302030203,193.6766,8.4207,1630.8975
2026-04-15T19:41:40.777433,0.30303030303030304,264.9564,11.5198,3052.2563
2026-04-15T19:41:40.778433,0.30403040304030404,310.2952,13.4911,4186.2232
2026-04-15T19:41:40.779434,0.30503050305030505,325.2542,14.1415,4599.5776
2026-04-15T19:41:40.780434,0.30603060306030605,308.3687,13.4073,4134.4016
2026-04-15T19:41:40.781434,0.30703070307030705,261.2919,11.3605,2968.4111
2026-04-15T19:41:40.782434,0.30803080308030806,188.633,8.2014,1547.0608
2026-04-15T19:41:40.783434,0.309030903090309,97.5057,4.2394,413.3634
2026-04-15T19:41:40.784434,0.31003100310031,-3.168,-0.1377,0.4364
2026-04-15T19:41:40.785434,0.311031103110311,-103.5316,-4.5014,466.0344
2026-04-15T19:41:40.786434,0.312031203120312,-193.7587,-8.4243,1632.2804
2026-04-15T19:41:40.787434,0.313031303130313,-265.0157,-11.5224,3053.622
2026-04-15T19:41:40.788434,0.314031403140314,-310.3259,-13.4924,4187.0499
2026-04-15T19:41:40.789435,0.31503150315031503,-325.2532,-14.1414,4599.5494
2026-04-15T19:41:40.790435,0.31603160316031603,-308.3361,-13.4059,4133.5294
2026-04-15T19:41:40.791435,0.31703170317031704,-261.231,-11.3579,2967.028
2026-04-15T19:41:40.792435,0.31803180318031804,-188.5497,-8.1978,1545.6953
2026-04-15T19:41:40.793435,0.31903190319031904,-97.4082,-4.2351,412.5371
2026-04-15T19:41:40.794435,0.32003200320032005,3.2702,0.1422,0.465
2026-04-15T19:41:40.795435,0.32103210321032105,103.6285,4.5056,466.9069
2026-04-15T19:41:40.796435,0.32203220322032206,193.8408,8.4279,1633.6636
2026-04-15T19:41:40.797435,0.32303230323032306,265.0749,11.525,3054.9873
2026-04-15T19:41:40.798435,0.324032403240324,310.3565,13.4938,4187.8758
2026-04-15T19:41:40.799436,0.325032503250325,325.2522,14.1414,4599.5204
2026-04-15T19:41:40.800436,0.326032603260326,308.3036,13.4045,4132.6565
2026-04-15T19:41:40.801436,0.327032703270327,261.1701,11.3552,2965.6447
2026-04-15T19:41:40.802436,0.328032803280328,188.4664,8.1942,1544.3301
2026-04-15T19:41:40.803436,0.329032903290329,97.3107,4.2309,411.7116
2026-04-15T19:41:40.804436,0.33003300330033003,-3.3724,-0.1466,0.4945
2026-04-15T19:41:40.805436,0.33103310331033103,-103.7253,-4.5098,467.7802
2026-04-15T19:41:40.806436,0.33203320332033204,-193.9229,-8.4314,1635.047
2026-04-15T19:41:40.807436,0.33303330333033304,-265.1341,-11.5276,3056.3523
2026-04-15T19:41:40.808436,0.33403340334033405,-310.3871,-13.4951,4188.7009
2026-04-15T19:41:40.809437,0.33503350335033505,-325.2511,-14.1414,4599.4904
2026-04-15T19:41:40.810437,0.33603360336033605,-308.271,-13.4031,4131.7829
2026-04-15T19:41:40.811437,0.33703370337033706,-261.1092,-11.3526,2964.2612
2026-04-15T19:41:40.812437,0.33803380338033806,-188.3831,-8.1906,1542.9652
2026-04-15T19:41:40.813437,0.339033903390339,-97.2131,-4.2267,410.8868
